query_id,target_id,distance
275-01-01,275-31-03,0.0032764241627383952
275-01-01,275-11-02,0.0032765243670334577
275-01-01,275-24-03,0.003277558455525947
275-01-01,275-15-05,0.0032790105489471748
275-01-01,275-09-02,0.003281873021520085
275-01-01,275-34-05,0.0032824279832594787
275-01-01,275-13-06,0.0032843797251496274
275-01-01,275-33-05,0.0032880756469986284
275-01-01,275-11-08,0.00328903465798148
275-01-01,275-34-04,0.003290046083882138
275-01-01,275-14-05,0.003293894560651361
275-01-01,275-12-02,0.003294244425780629
275-01-01,275-32-04,0.0032944172532102865
275-01-01,275-34-08,0.003294459069320742
275-01-01,275-35-09,0.0032955095199933004
275-01-01,275-16-01,0.003296797737359429
275-01-01,275-30-03,0.003302563231935254
275-01-01,275-03-08,0.0033065834158248443
275-01-01,275-01-04,0.0033069650825907006
275-01-01,275-07-02,0.0033088993911341144
275-01-01,275-29-04,0.003310728749300581
275-01-01,275-03-09,0.003310936040134657
275-01-01,275-31-09,0.003312868232121941
275-01-01,275-23-01,0.0033138589941406615
275-01-01,275-30-06,0.0033188345912538953
275-01-01,275-07-07,0.0033204525293112114
275-01-01,275-15-04,0.0033264170971443376
275-01-01,275-34-09,0.003330047187810399
275-01-01,275-28-08,0.0033300850999911052
275-01-01,275-03-04,0.0033302204022193746
275-01-01,275-24-05,0.0033304695468883115
275-01-01,275-15-01,0.003331844028378234
275-01-01,275-32-03,0.003333047814473466
275-01-01,275-30-08,0.003333077901627479
275-01-01,275-25-03,0.003334526571806955
275-01-01,275-14-09,0.003335133754931213
275-01-01,275-01-03,0.0033363803895676606
275-01-01,275-01-07,0.003337710730650102
275-01-01,275-28-01,0.0033398681575866865
275-01-01,275-27-01,0.003345270970513167
275-01-01,275-26-08,0.0033466478660419204
275-01-01,275-30-10,0.0033498630384020175
275-01-01,275-35-04,0.00335050973158032
275-01-01,275-25-09,0.0033537071184921085
275-01-01,275-12-04,0.0033620388274475093
275-01-01,275-33-04,0.003365333420381448
275-01-01,275-32-06,0.0033661141032952455
275-01-01,275-15-03,0.003366827466686779
275-01-01,275-26-05,0.00337167979208117
275-01-01,275-06-06,0.003372897056611544
275-01-01,275-30-09,0.003373172456997006
275-01-01,275-21-05,0.0033741444949707705
275-01-01,275-31-01,0.003375253494791387
275-01-01,275-30-05,0.0033758987346556753
275-01-01,275-30-02,0.003376219692695934
275-01-01,275-13-02,0.0033763006042173234
275-01-01,275-04-04,0.003377661402884147
275-01-01,275-03-02,0.003377975544890004
275-01-01,275-09-01,0.0033780412794383098
275-01-01,275-21-03,0.003378833372993428
275-01-01,275-34-07,0.003385760233674232
275-01-01,275-05-07,0.003387821197498316
275-01-01,275-26-02,0.003390462851022943
275-01-01,275-34-03,0.0033907243719141665
275-01-01,275-33-08,0.0033928102879275516
275-01-01,275-07-06,0.0033936704317305013
275-01-01,275-05-10,0.0033937671909243373
275-01-01,275-35-06,0.0033943112469699602
275-01-01,275-35-02,0.0033944929739468566
275-01-01,275-23-06,0.0033979593225402175
275-01-01,275-22-02,0.003398360562662637
275-01-01,275-14-04,0.0033998146949843033
275-01-01,275-13-05,0.0034009703466666057
275-01-01,275-04-06,0.003401968566402342
275-01-01,275-29-08,0.0034030056245669886
275-01-01,275-07-03,0.0034044458820800473
275-01-01,275-13-07,0.0034079523765590527
275-01-01,275-28-04,0.0034083228177721123
275-01-01,275-22-06,0.003410167875304502
275-01-01,275-27-03,0.0034123891798484352
275-01-01,275-31-06,0.003416952652176932
275-01-01,275-10-03,0.0034195112889789476
275-01-01,275-31-10,0.0034212210015029092
275-01-01,275-34-01,0.0034220557904983493
275-01-01,275-12-03,0.003424150187268125
275-01-01,275-06-03,0.00342459302728262
275-01-01,275-23-08,0.003424967722744571
275-01-01,275-14-01,0.003426168423570697
275-01-01,275-23-09,0.0034268493141702953
275-01-01,275-14-02,0.003427087157001629
275-01-01,275-05-01,0.003428394178862295
275-01-01,275-04-03,0.0034285805952640903
275-01-01,275-22-07,0.003429599762395171
275-01-01,275-17-03,0.003430150391647877
275-01-01,275-07-05,0.0034316640749295245
275-01-01,275-31-05,0.003433137573809052
275-01-01,275-25-07,0.0034361820776533407
275-01-01,275-14-06,0.003436859421467442
275-01-01,275-24-01,0.003437252512742903
275-01-01,275-29-09,0.003438313811816609
275-01-01,275-15-06,0.0034384895690718446
275-01-01,275-14-03,0.0034404182759241544
275-01-01,275-25-08,0.0034505945345210567
275-01-01,275-21-01,0.003457928418599027
275-01-01,275-35-07,0.0034591162984863653
275-01-01,275-15-02,0.0034603784052806928
275-01-01,275-03-06,0.0034609206872284705
275-01-01,275-23-03,0.0034614338690945297
275-01-01,275-32-05,0.003461767419308682
275-01-01,275-05-09,0.00346759711283677
275-01-01,275-08-06,0.0034698554737659392
275-01-01,275-18-01,0.0034699611380280895
275-01-01,275-13-04,0.0034701522470607328
275-01-01,275-24-07,0.003472769657227788
275-01-01,275-11-07,0.0034753771925508698
275-01-01,275-09-06,0.0034760257090379306
275-01-01,275-29-02,0.003477602002438463
275-01-01,275-13-03,0.0034784070825627164
275-01-01,275-29-06,0.003482393550923201
275-01-01,275-03-11,0.0034842704553837613
275-01-01,275-27-06,0.0034852539613425613
275-01-01,275-16-04,0.003487174637534645
275-01-01,275-10-01,0.0034943669670938087
275-01-01,275-16-02,0.0034950602976967157
275-01-01,275-28-03,0.003495203000674592
275-01-01,275-30-01,0.0034964308903169634
275-01-01,275-33-06,0.00349657206977279
275-01-01,275-28-06,0.0034970558434806137
275-01-01,275-07-08,0.003497766554653816
275-01-01,275-06-10,0.0035000326647697914
275-01-01,275-03-03,0.003500356951193094
275-01-01,275-25-10,0.003507103928090391
275-01-01,275-24-02,0.0035112702403698255
275-01-01,275-23-02,0.00351214023740349
275-01-01,275-31-07,0.003512681918708338
275-01-01,275-27-02,0.0035159280921617155
275-01-01,275-08-07,0.003519820200359032
275-01-01,275-29-03,0.0035199299203140786
275-01-01,275-22-09,0.00352009023866941
275-01-01,275-23-07,0.00352399859672441
275-01-01,275-27-07,0.0035291401372002577
275-01-01,275-24-06,0.003529351573145972
275-01-01,275-22-05,0.0035317680022909034
275-01-01,275-12-05,0.003535946429870702
275-01-01,275-10-05,0.0035365267904511485
275-01-01,275-15-07,0.00354136858166226
275-01-01,275-23-05,0.0035454446367695295
275-01-01,275-17-05,0.0035481608020666547
275-01-01,275-35-08,0.003549267539649499
275-01-01,275-33-03,0.0035535279846969654
275-01-01,275-19-01,0.0035614872815219775
275-01-01,275-28-07,0.0035628866163122776
275-01-01,275-28-05,0.0035653471811496512
275-01-01,275-05-02,0.00356608957786679
275-01-01,275-26-04,0.0035701880796235107
275-01-01,275-35-01,0.0035723247433379194
275-01-01,275-34-11,0.0035725920793128903
275-01-01,275-22-03,0.0035727636429621072
275-01-01,275-28-09,0.0035730018789037876
275-01-01,275-27-04,0.003575134595219892
275-01-01,275-06-07,0.0035754104414540025
275-01-01,275-34-06,0.0035765306296192453
275-01-01,275-35-03,0.003576956511946386
275-01-01,275-15-08,0.0035788211601857412
275-01-01,275-10-08,0.003581243167663562
275-01-01,275-11-03,0.003581545156233489
275-01-01,275-04-08,0.0035816277757903105
275-01-01,275-06-01,0.003581779287633024
275-01-01,275-04-09,0.003592435056916507
275-01-01,275-11-06,0.0035965648769252013
275-01-01,275-06-09,0.0036027678820187417
275-01-01,275-12-07,0.003604342866268532
275-01-01,275-28-10,0.0036235921944695413
275-01-01,275-29-07,0.0036296013622231795
275-01-01,275-08-05,0.0036376200558045323
275-01-01,275-31-11,0.003642156681961243
275-01-01,275-05-06,0.003643808583716118
275-01-01,275-31-02,0.0036438386991193604
275-01-01,275-18-03,0.003645569094765927
275-01-01,275-29-05,0.00364684385328453
275-01-01,275-24-04,0.003648423197188747
275-01-01,275-12-08,0.0036618912939837
275-01-01,275-24-08,0.0036641754409441427
275-01-01,275-14-10,0.0036666337901808043
275-01-01,275-10-04,0.00366786313558128
275-01-01,275-05-05,0.003685617611029385
275-01-01,275-10-07,0.0036916680799471426
275-01-01,275-25-01,0.0036928419510054494
275-01-01,275-27-08,0.0036994767421393853
275-01-01,275-09-05,0.003705433050446889
275-01-01,275-05-04,0.003747435139033714
275-01-01,275-31-08,0.0037675890087773716
275-01-01,275-22-04,0.0037891251921984177
275-01-01,275-09-07,0.003811849636091069
275-01-01,275-26-01,0.00381382480755123
275-01-01,275-16-03,0.0038166503116576762
275-01-01,275-32-01,0.0038503272044642487
275-01-01,275-23-04,0.0038757780552763116
275-01-01,275-25-06,0.00404320667887322
275-01-01,275-19-02,0.004191042355225681
276-02-01,276-36-01,0.002993564212523272
276-02-01,276-34-01,0.0030797451834883986
276-02-01,276-12-03,0.003129390543664001
276-02-01,276-02-04,0.0032057810722251837
276-02-01,276-06-02,0.003206865211767087
276-02-01,276-09-04,0.003217214486056654
276-02-01,276-08-05,0.0032336463514340253
276-02-01,276-02-02,0.003245158743123231
276-02-01,276-36-02,0.0032522428903758254
276-02-01,276-25-04,0.003259193521190564
276-02-01,276-06-07,0.003271725542864592
276-02-01,276-21-04,0.0032741147067671564
276-02-01,276-36-07,0.0032867110135234435
276-02-01,276-06-09,0.0032923463854258764
276-02-01,276-31-03,0.003297170239888174
276-02-01,276-19-04,0.0033061294283743556
276-02-01,276-08-06,0.0033063340180287917
276-02-01,276-02-05,0.003314833345052097
276-02-01,276-24-05,0.0033182858839128854
276-02-01,276-16-01,0.0033200914401554454
276-02-01,276-26-04,0.003320255999619365
276-02-01,276-29-06,0.0033239256662718104
276-02-01,276-23-06,0.003329840680683966
276-02-01,276-06-01,0.0033347083828707356
276-02-01,276-10-05,0.0033388257616497334
276-02-01,276-04-05,0.0033455783648070913
276-02-01,276-02-07,0.003347353734551758
276-02-01,276-13-01,0.0033506669700872935
276-02-01,276-13-02,0.0033508488233007913
276-02-01,276-33-01,0.003354474492999822
276-02-01,276-32-02,0.0033555629153031665
276-02-01,276-04-02,0.0033567032502099647
276-02-01,276-35-04,0.0033684000157379206
276-02-01,276-07-08,0.003370997525354749
276-02-01,276-18-06,0.003377654109644974
276-02-01,276-33-04,0.0033852661645396996
276-02-01,276-05-05,0.0033863979163404703
276-02-01,276-29-01,0.003390851006416021
276-02-01,276-05-01,0.003393743708945201
276-02-01,276-07-09,0.003398636041335101
276-02-01,276-28-04,0.0033994853391721295
276-02-01,276-02-03,0.0034049617618661225
276-02-01,276-15-04,0.0034053113412958746
276-02-01,276-20-02,0.0034115008265774445
276-02-01,276-24-06,0.0034123477195308637
276-02-01,276-25-08,0.003413726432335404
276-02-01,276-15-02,0.0034143821336608156
276-02-01,276-17-01,0.0034206410866427987
276-02-01,276-20-05,0.003422892783687592
276-02-01,276-12-02,0.0034265574195383934
276-02-01,276-07-07,0.003434215849937606
276-02-01,276-31-05,0.0034360366980870486
276-02-01,276-34-02,0.003436556076831441
276-02-01,276-19-06,0.0034376223557622703
276-02-01,276-35-06,0.0034404055316763064
276-02-01,276-23-04,0.0034439296220853902
276-02-01,276-08-04,0.003444566419026998
276-02-01,276-15-01,0.0034490028617050828
276-02-01,276-28-08,0.003449311279802215
276-02-01,276-11-01,0.0034493849104313915
276-02-01,276-09-02,0.0034498305259954886
276-02-01,276-19-02,0.0034524275697733133
276-02-01,276-27-01,0.0034558045540646217
276-02-01,276-29-04,0.003457202601671793
276-02-01,276-15-05,0.003457324853732229
276-02-01,276-22-02,0.0034592715967177385
276-02-01,276-23-07,0.0034627674251960896
276-02-01,276-33-06,0.003472615819014843
276-02-01,276-31-04,0.0034788426260700567
276-02-01,276-04-03,0.0034790758032906617
276-02-01,276-35-01,0.003481244412941136
276-02-01,276-02-06,0.0034823948559174617
276-02-01,276-22-05,0.0034883884782716664
276-02-01,276-21-02,0.0034890558574877566
276-02-01,276-28-01,0.0034898298726399393
276-02-01,276-10-01,0.003492818903832699
276-02-01,276-12-01,0.0034951424430972045
276-02-01,276-21-01,0.003497301119396275
276-02-01,276-09-06,0.0034974410352587174
276-02-01,276-26-02,0.0034990994982351414
276-02-01,276-21-03,0.0035009682070407167
276-02-01,276-20-06,0.0035014258332996357
276-02-01,276-07-02,0.003501892561149937
276-02-01,276-30-02,0.003503505837438981
276-02-01,276-24-02,0.0035039502466835955
276-02-01,276-36-06,0.0035089482657629607
276-02-01,276-18-02,0.0035099000961033495
276-02-01,276-34-07,0.0035099776544373247
276-02-01,276-23-08,0.0035142906743936674
276-02-01,276-27-05,0.003514506762076852
276-02-01,276-29-02,0.003514793776187801
276-02-01,276-31-06,0.003520834187859396
276-02-01,276-30-01,0.003524094024015187
276-02-01,276-10-02,0.0035322892599608
276-02-01,276-19-08,0.003534254276740909
276-02-01,276-36-04,0.0035369285356345627
276-02-01,276-07-06,0.0035405900325944173
276-02-01,276-08-03,0.003541572320476073
276-02-01,276-25-02,0.00354273088697787
276-02-01,276-08-08,0.0035453661742763276
276-02-01,276-34-06,0.0035513770476047852
276-02-01,276-25-01,0.0035516862185919046
276-02-01,276-27-03,0.00355264688228622
276-02-01,276-15-03,0.0035540207685408453
276-02-01,276-32-03,0.003558943228541072
276-02-01,276-07-04,0.003562432360265441
276-02-01,276-10-04,0.0035640270918901678
276-02-01,276-22-01,0.003564236458521161
276-02-01,276-28-02,0.0035663760766168713
276-02-01,276-31-07,0.0035667306368075864
276-02-01,276-04-06,0.0035673665548506556
276-02-01,276-11-02,0.003569246662671832
276-02-01,276-07-01,0.0035710875223856995
276-02-01,276-25-03,0.003573944552177291
276-02-01,276-35-05,0.0035788837217893324
276-02-01,276-06-05,0.0035792124451557434
276-02-01,276-27-02,0.003581786008784047
276-02-01,276-05-03,0.0035839105241881816
276-02-01,276-04-01,0.0035915546141030664
276-02-01,276-06-04,0.003593382731228308
276-02-01,276-08-07,0.0036008067337120896
276-02-01,276-33-03,0.003601057747640088
276-02-01,276-05-04,0.0036034449715430517
276-02-01,276-34-04,0.0036049714030964744
276-02-01,276-20-01,0.0036066943069702835
276-02-01,276-07-03,0.003616730199535801
276-02-01,276-23-03,0.003617359424500182
276-02-01,276-31-10,0.003617711900989168
276-02-01,276-20-07,0.0036188613613171144
276-02-01,276-17-04,0.0036203625088183197
276-02-01,276-31-09,0.0036215797627607536
276-02-01,276-19-01,0.0036228932985901685
276-02-01,276-31-02,0.003631285531285655
276-02-01,276-18-05,0.0036332214461877693
276-02-01,276-04-04,0.0036428109815229803
276-02-01,276-18-01,0.0036467739596378664
276-02-01,276-21-06,0.0036498423584919136
276-02-01,276-30-05,0.0036545941054211854
276-02-01,276-07-10,0.0036570694354780154
276-02-01,276-20-03,0.003657765149131519
276-02-01,276-09-07,0.003658318359946654
276-02-01,276-36-03,0.00366121907290856
276-02-01,276-10-03,0.003661684444249028
276-02-01,276-36-08,0.0036660167780026825
276-02-01,276-16-02,0.0036660508651713496
276-02-01,276-32-04,0.003668214173505443
276-02-01,276-08-11,0.0036698476305974635
276-02-01,276-23-01,0.003673338244981584
276-02-01,276-28-05,0.0036764990429672783
276-02-01,276-34-03,0.0036823205711926602
276-02-01,276-35-07,0.00368545219564973
276-02-01,276-17-05,0.0036858269961787334
276-02-01,276-26-06,0.0036885466614007714
276-02-01,276-06-08,0.0036890711796394647
276-02-01,276-35-02,0.0036905870126078995
276-02-01,276-07-05,0.003693534652378472
276-02-01,276-22-06,0.003695892706193014
276-02-01,276-28-09,0.0036960228064522142
276-02-01,276-30-06,0.0036978841221011302
276-02-01,276-33-09,0.00370381495718292
276-02-01,276-29-07,0.003720648504571268
276-02-01,276-23-02,0.0037210757350143635
276-02-01,276-05-02,0.0037212912427976165
276-02-01,276-28-11,0.0037229487846150303
276-02-01,276-33-02,0.003724972142116926
276-02-01,276-06-03,0.003726068632300997
276-02-01,276-08-09,0.0037332036039008274
276-02-01,276-18-07,0.0037396466787380763
276-02-01,276-09-05,0.003739874991035382
276-02-01,276-30-07,0.0037409034728401536
276-02-01,276-18-03,0.00374184242985882
276-02-01,276-09-09,0.003756418672202151
276-02-01,276-18-04,0.0037575913762767496
276-02-01,276-33-10,0.003767369635010945
276-02-01,276-33-07,0.003768123158926447
276-02-01,276-06-06,0.003769711929930873
276-02-01,276-04-07,0.003770165220369144
276-02-01,276-22-04,0.0037721875276261036
276-02-01,276-30-04,0.00377585438561743
276-02-01,276-24-01,0.0037763715012683213
276-02-01,276-08-10,0.0037820137837082267
276-02-01,276-19-03,0.0037850913409282275
276-02-01,276-32-01,0.0037910258694361797
276-02-01,276-24-03,0.0038002013480350465
276-02-01,276-22-03,0.0038109484045196263
276-02-01,276-30-03,0.003817442232402131
276-02-01,276-25-05,0.0038218829060455723
276-02-01,276-09-01,0.003822275543599184
276-02-01,276-20-04,0.0038278546326838635
276-02-01,276-33-08,0.0038281583961189735
276-02-01,276-19-09,0.003828235639962392
276-02-01,276-32-06,0.0038286779274449585
276-02-01,276-27-04,0.0038313315899307153
276-02-01,276-31-08,0.0038354603319829847
276-02-01,276-31-01,0.003836573566179709
276-02-01,276-32-05,0.0038377201071415445
276-02-01,276-21-05,0.0038431207361372018
276-02-01,276-08-02,0.00385951142780624
276-02-01,276-35-03,0.003859527226947799
276-02-01,276-22-07,0.0038664512259219638
276-02-01,276-36-10,0.0038669782345223877
276-02-01,276-32-08,0.003891458700313573
276-02-01,276-29-05,0.003892562766005285
276-02-01,276-29-03,0.0038943081284935695
276-02-01,276-19-10,0.003904522008074347
276-02-01,276-05-06,0.003910394370076383
276-02-01,276-19-05,0.003915432564135636
276-02-01,276-25-06,0.003925118667230353
276-02-01,276-09-08,0.003928558333296106
276-02-01,276-25-07,0.003935864590139349
276-02-01,276-23-05,0.003936423646050654
276-02-01,276-26-01,0.003943521264626791
276-02-01,276-28-07,0.00396571795721086
276-02-01,276-21-07,0.003970216033701052
276-02-01,276-33-05,0.0039734477220396275
276-02-01,276-26-07,0.003973943471528024
276-02-01,276-17-02,0.003980243667292995
276-02-01,276-28-06,0.003989584664910104
276-02-01,276-35-08,0.003992199773149742
276-02-01,276-08-01,0.003996172604251302
276-02-01,276-28-03,0.004020480108180701
276-02-01,276-26-05,0.004039519831293832
276-02-01,276-36-05,0.004052537178920738
276-02-01,276-32-07,0.004071564782272976
276-02-01,276-28-10,0.0040794186471821365
276-02-01,276-26-03,0.004083382624312881
276-02-01,276-35-09,0.004097275757913109
276-02-01,276-09-03,0.004109801123358034
276-02-01,276-34-05,0.004145438777317645
276-02-01,276-17-03,0.0041674841276890095
276-02-01,276-24-04,0.004171690093673091
276-02-01,276-27-06,0.004208408621085938
276-02-01,276-19-07,0.004258373633469809
276-02-01,276-36-09,0.004347333049851568
277-02-01,277-02-04,0.0030622846529079254
277-02-01,277-02-02,0.0031014267445801983
277-02-01,277-31-03,0.0031701444682341543
277-02-01,277-21-06,0.0031758683686359205
277-02-01,277-19-07,0.003186878351989687
277-02-01,277-11-06,0.003208964698728198
277-02-01,277-22-04,0.003250155439562805
277-02-01,277-05-02,0.0032647664032906193
277-02-01,277-35-01,0.00326804366368271
277-02-01,277-24-05,0.0032922573578414065
277-02-01,277-14-03,0.0033140570808826357
277-02-01,277-28-03,0.0033273606978897253
277-02-01,277-22-03,0.0033324375769732107
277-02-01,277-11-03,0.0033352218302569268
277-02-01,277-25-03,0.0033403051957906138
277-02-01,277-12-08,0.0033411222733249974
277-02-01,277-05-07,0.003343609953408885
277-02-01,277-19-06,0.0033446102361422547
277-02-01,277-19-03,0.003346364027989813
277-02-01,277-19-02,0.003350139331875153
277-02-01,277-33-07,0.0033535642136055385
277-02-01,277-17-01,0.0033567038928765023
277-02-01,277-11-04,0.003361596924375257
277-02-01,277-11-02,0.003363165650066122
277-02-01,277-11-10,0.003363431078990664
277-02-01,277-25-02,0.003366047498858824
277-02-01,277-21-04,0.0033717201379177292
277-02-01,277-16-05,0.003373619058941008
277-02-01,277-30-01,0.0033742033394330217
277-02-01,277-25-05,0.0033760542140020876
277-02-01,277-23-02,0.003380469943091388
277-02-01,277-30-06,0.0033896802267071977
277-02-01,277-15-07,0.003390276598120286
277-02-01,277-33-09,0.0033939988012943356
277-02-01,277-22-09,0.003402557996055252
277-02-01,277-27-04,0.003402844563744864
277-02-01,277-30-07,0.0034098258417318526
277-02-01,277-19-05,0.0034101406808475457
277-02-01,277-31-05,0.003412042018210082
277-02-01,277-16-02,0.0034125229615736084
277-02-01,277-14-06,0.003413581616017096
277-02-01,277-19-04,0.003421094053502389
277-02-01,277-08-02,0.0034222683982942643
277-02-01,277-09-01,0.003426146022504673
277-02-01,277-22-01,0.00342749576943796
277-02-01,277-07-01,0.0034286648807388674
277-02-01,277-13-01,0.0034290616805555873
277-02-01,277-23-04,0.0034321198233697105
277-02-01,277-20-01,0.003437339802049405
277-02-01,277-09-03,0.003437502526522531
277-02-01,277-36-01,0.003442743742671325
277-02-01,277-10-02,0.0034482263034227452
277-02-01,277-32-06,0.0034486451702119524
277-02-01,277-31-06,0.003450535728352789
277-02-01,277-10-05,0.0034519445324875937
277-02-01,277-22-07,0.0034555599720953833
277-02-01,277-21-01,0.0034566338271505943
277-02-01,277-35-02,0.00345708244225542
277-02-01,277-22-02,0.0034581081186550173
277-02-01,277-12-03,0.0034623614358601285
277-02-01,277-24-04,0.0034631144260229042
277-02-01,277-33-04,0.003463639347336053
277-02-01,277-14-04,0.003464222938969359
277-02-01,277-23-06,0.0034649000971750197
277-02-01,277-25-07,0.0034666665385056153
277-02-01,277-10-06,0.003467854405504981
277-02-01,277-31-01,0.0034694075689705515
277-02-01,277-29-07,0.0034701853958583706
277-02-01,277-26-06,0.0034712587908026535
277-02-01,277-13-08,0.0034716447277218327
277-02-01,277-33-06,0.0034721788434137423
277-02-01,277-08-08,0.003473843489802721
277-02-01,277-27-08,0.003477594394132089
277-02-01,277-04-05,0.0034783529170568464
277-02-01,277-05-06,0.0034804675412958533
277-02-01,277-22-05,0.003480668584391522
277-02-01,277-20-02,0.0034810961317875756
277-02-01,277-06-06,0.003481249635181634
277-02-01,277-31-02,0.0034831872189510036
277-02-01,277-06-10,0.003484640672580488
277-02-01,277-02-06,0.0034867301899676253
277-02-01,277-07-09,0.003489482742393211
277-02-01,277-04-09,0.00349762663453888
277-02-01,277-06-03,0.0035002315629771396
277-02-01,277-28-01,0.003502873161218561
277-02-01,277-13-03,0.003503018376833304
277-02-01,277-10-04,0.003504291707071715
277-02-01,277-24-02,0.0035058796022761495
277-02-01,277-09-02,0.0035058853193349355
277-02-01,277-15-06,0.0035058909313943564
277-02-01,277-21-05,0.0035070623373460296
277-02-01,277-28-08,0.0035161768654799765
277-02-01,277-13-06,0.003517027541036925
277-02-01,277-27-01,0.0035179037745157182
277-02-01,277-15-02,0.0035228548746613895
277-02-01,277-27-05,0.0035228961105352517
277-02-01,277-09-11,0.003524681976015859
277-02-01,277-07-06,0.0035270120982921474
277-02-01,277-33-08,0.0035280168602483996
277-02-01,277-14-02,0.0035284628911176363
277-02-01,277-21-02,0.003530634147777438
277-02-01,277-24-03,0.00353164175744909
277-02-01,277-27-02,0.0035332980450685893
277-02-01,277-14-01,0.003537318558298536
277-02-01,277-02-05,0.00353829789519439
277-02-01,277-31-04,0.0035398478104789934
277-02-01,277-16-04,0.0035406084430460254
277-02-01,277-08-03,0.0035423085570504163
277-02-01,277-04-02,0.0035443810991312246
277-02-01,277-08-05,0.003545262914895893
277-02-01,277-32-09,0.0035530808974740423
277-02-01,277-04-11,0.0035539592053097993
277-02-01,277-30-08,0.0035542141067239283
277-02-01,277-12-07,0.003556217009286873
277-02-01,277-02-03,0.003561516214725022
277-02-01,277-25-04,0.003561564384036657
277-02-01,277-26-02,0.0035624039794519826
277-02-01,277-32-08,0.0035664681631588572
277-02-01,277-26-07,0.0035670732440915495
277-02-01,277-08-07,0.0035674365604696384
277-02-01,277-26-01,0.0035710452949200776
277-02-01,277-27-03,0.003571734564703144
277-02-01,277-08-01,0.0035741093207248076
277-02-01,277-26-09,0.00357542256710125
277-02-01,277-06-07,0.0035769951472747336
277-02-01,277-29-03,0.00357790316783295
277-02-01,277-12-02,0.003577952563801227
277-02-01,277-12-06,0.0035820802298940023
277-02-01,277-10-08,0.003582260783999321
277-02-01,277-13-07,0.0035848922878115247
277-02-01,277-30-05,0.0035850486358067917
277-02-01,277-04-01,0.003585564651904618
277-02-01,277-19-01,0.0035869809198383618
277-02-01,277-04-12,0.003587605190196367
277-02-01,277-09-04,0.0035891694946784724
277-02-01,277-24-06,0.0035957128662644617
277-02-01,277-25-06,0.0036007315965848716
277-02-01,277-05-08,0.003601191294695826
277-02-01,277-29-05,0.003605040688200149
277-02-01,277-09-07,0.0036055026076087246
277-02-01,277-32-03,0.003607691448938267
277-02-01,277-10-07,0.003609947472935724
277-02-01,277-05-05,0.0036104147675763945
277-02-01,277-02-08,0.0036114444017497833
277-02-01,277-12-04,0.0036129609145642188
277-02-01,277-34-01,0.003613100411390254
277-02-01,277-09-06,0.0036132026039167996
277-02-01,277-21-07,0.0036141010716575846
277-02-01,277-23-05,0.0036146583026104274
277-02-01,277-10-10,0.00361795480134165
277-02-01,277-05-03,0.0036252841364672276
277-02-01,277-22-08,0.0036262432442378746
277-02-01,277-05-04,0.003627426136481629
277-02-01,277-13-05,0.003629088379831058
277-02-01,277-15-05,0.0036300562279963085
277-02-01,277-13-02,0.003638336837429075
277-02-01,277-11-05,0.003641334501405096
277-02-01,277-10-11,0.003644945904060755
277-02-01,277-30-03,0.003646390355727418
277-02-01,277-33-02,0.003649203945037563
277-02-01,277-29-02,0.003654411113247519
277-02-01,277-15-01,0.003654792167055568
277-02-01,277-04-10,0.0036583793256754335
277-02-01,277-26-04,0.003662627120075539
277-02-01,277-28-05,0.003663088655312299
277-02-01,277-15-04,0.003667275549104737
277-02-01,277-06-09,0.0036676005231983887
277-02-01,277-21-03,0.0036714298578570336
277-02-01,277-28-06,0.0036732382296308878
277-02-01,277-06-05,0.003676450797247929
277-02-01,277-23-03,0.0036804747291915895
277-02-01,277-16-03,0.003683391685410011
277-02-01,277-31-08,0.003684221949536039
277-02-01,277-08-09,0.003692096474965609
277-02-01,277-06-04,0.003692836421202451
277-02-01,277-24-01,0.003696485217327104
277-02-01,277-11-01,0.0036965641483429137
277-02-01,277-33-01,0.00369684944029471
277-02-01,277-26-03,0.003699114289008737
277-02-01,277-22-06,0.0037034475636241394
277-02-01,277-29-04,0.0037063399821981994
277-02-01,277-07-02,0.0037071534272155857
277-02-01,277-29-01,0.0037097871248987346
277-02-01,277-28-07,0.0037104392587913168
277-02-01,277-30-02,0.003719904451559903
277-02-01,277-10-03,0.0037215438594664927
277-02-01,277-12-01,0.003725712060631049
277-02-01,277-04-07,0.0037260981399833857
277-02-01,277-08-06,0.0037284036742795145
277-02-01,277-07-04,0.0037287075445986842
277-02-01,277-07-03,0.003728818746434366
277-02-01,277-04-06,0.0037297079451329017
277-02-01,277-04-03,0.003734488579767032
277-02-01,277-07-07,0.0037360304344429265
277-02-01,277-07-08,0.0037382907523716606
277-02-01,277-27-07,0.0037485846864744256
277-02-01,277-30-04,0.003758158177669231
277-02-01,277-06-01,0.0037587922714179137
277-02-01,277-32-02,0.003758923561357362
277-02-01,277-31-07,0.0037819066191406
277-02-01,277-25-01,0.0037834693071307954
277-02-01,277-11-09,0.0037903529409059103
277-02-01,277-10-09,0.00379525264890428
277-02-01,277-27-06,0.003796711085241618
277-02-01,277-28-09,0.003803470669497982
277-02-01,277-29-09,0.0038039026712894594
277-02-01,277-33-03,0.003815469172100053
277-02-01,277-09-05,0.0038172596441750795
277-02-01,277-26-08,0.003817368278369718
277-02-01,277-04-08,0.0038180709717144513
277-02-01,277-08-04,0.0038274814563030854
277-02-01,277-06-08,0.0038349238792961026
277-02-01,277-05-09,0.0038481040146097546
277-02-01,277-23-01,0.0038581635233906663
277-02-01,277-14-05,0.0038689212096887963
